vt,alpha,beta,phi,theta,psi,P,Q,R,pos_n,pos_e,alt,pow
533.5518207887088,0.025777057467248576,-0.014017053249595937,0.015937319322925244,0.04234844934743494,-0.03540363402518765,0.0,0.0,0.0,0.0,0.0,3645.211066259039,7.789112803728161
533.5221071400158,0.025851205989017866,-0.01375594786153623,0.01595093612826667,0.042435276755632086,-0.03549636565157769,0.0009283754013568118,0.004461466325350341,-0.005537379412470594,17.76005530094747,-0.8842494274170823,3645.5097458893974,7.846739030459074
533.4934168725275,0.02596170865397957,-0.013330231474185661,0.01597743241593964,0.042613573348486755,-0.0357618249139186,0.0012645539064419667,0.005497986429165721,-0.010435362547962247,35.51927051319371,-1.7655649544198793,3645.8090739320755,7.933566968521486
533.4659262962945,0.026035137535071907,-0.012762925314544052,0.016002160636912545,0.042784988400212276,-0.03617983424923505,0.001253301408524018,0.004058667799912577,-0.014671173767938837,53.277661199138876,-2.6441205243903387,3646.109762954505,8.047467955895383
533.4399227579407,0.026023650904030686,-0.01207717764531959,0.016017708987952774,0.04288072088084474,-0.036729182531101016,0.0010661833973526495,0.0009047509503715308,-0.018237040100944495,71.03525667104863,-3.5201111289098055,3646.412112237324,8.18613356527917
533.415739438208,0.025896377167223927,-0.011295664438797686,0.016020343123342468,0.04285243751857566,-0.037388469329392715,0.0007984959519665129,-0.0033417523903826506,-0.02113938588544648,88.7921015794643,-4.393746130496917,3646.7161080310775,8.346989108466417
533.3937290368204,0.025639882181827896,-0.010440491915104728,0.016009918626585153,0.042672658833082876,-0.038136183262741735,0.000513378896504373,-0.008200403094936226,-0.023396106697240765,106.5482567155261,-5.26524646648764,3647.021437596824,8.527178750977411
533.374221048649,0.025252244180590487,-0.009532759399575055,0.015988225619428968,0.04232837210142422,-0.03895132076638134,0.00023874157211820405,-0.013297251263420216,-0.025035059687585764,124.30379766408899,-6.134838218458849,3647.327571619634,8.723583088499984
533.3574920095832,0.024737151043013866,-0.008592085170394557,0.015955963816977302,0.04181472943848772,-0.03981405281105757,-5.666607951831628e-06,-0.01833082729375678,-0.02609192249197536,142.05881307065866,-7.002745756314154,3647.6338446147724,8.932852399853065
533.3437694952943,0.02410623259050326,-0.007636725261574186,0.015915188260780935,0.041137299266242475,-0.04070553867498012,-0.00021220848305807198,-0.023083689715538716,-0.026608907529344857,159.81340273925528,-7.869191598745543,3647.939448224491,9.151475159489216
533.3332208541517,0.023376245680358718,-0.006683386602361018,0.01586843532253886,0.040308921109101656,-0.041608214477797945,-0.00038494241252711846,-0.027404394684708344,-0.026633426357317153,177.56767479151912,-8.734392457050221,3648.2434783202048,9.37584696255364
533.3259425153566,0.022564877378387537,-0.005746889445581397,0.015817500712779906,0.03934506718404253,-0.04250627094940631,-0.0005233882985386924,-0.031181959021697767,-0.026215718030125085,195.32174235664834,-9.598552963044943,3648.545005571413,9.602351568448356
533.3219687586782,0.02169147193997023,-0.004840259935232606,0.01576417270278177,0.03826446408452524,-0.043385552114287934,-0.0006307341639396434,-0.03434816968634152,-0.02540838853146152,213.0757216270419,-10.461865659484264,3648.8430763580004,9.827415069519581
533.3212801873133,0.02077693042881599,-0.003974791823037418,0.0157097709835656,0.037088868321960025,-0.04423351872501477,-0.0007116846364465412,-0.03687510227510121,-0.0242658811412536,230.82972972874927,-11.324510733140473,3649.13671930406,10.047557621955214
533.3238021517108,0.019840663267505384,-0.003159859068164502,0.015655523624323268,0.035839504013385724,-0.045039536689010916,-0.0007687611506996963,-0.03875433391811831,-0.022841819028108338,248.58388085493291,-12.18665050743419,3649.425010760021,10.25948860793261
533.3294083493164,0.018900461537551042,-0.0024029476753116364,0.015602760758025816,0.03453683514809925,-0.045794855610618156,-0.0008052904474420331,-0.03999497204858099,-0.021188615953462272,266.3382852618597,-13.048429040158561,3649.707081919033,10.460131551326489
533.3379392674767,0.01797386741670797,-0.0017099051977318746,0.015552128616902784,0.03320194476605681,-0.04649234608941669,-0.000825075809990063,-0.04062924151334182,-0.01935782488498004,284.0930480239353,-13.909974713527912,3649.9820982848964,10.646649487546535
533.3492023945144,0.017076685706472316,-0.0010849171723845811,0.01550379824857856,0.031854760115920255,-0.04712657521203212,-0.0008268546419006032,-0.04070146113656101,-0.017398666881392792,301.84826737769373,-14.771398061156315,3650.2492913152973,10.816480089005161
533.3629758692622,0.016222190046105985,-0.0005305910241199009,0.015458445008502405,0.030512940035273974,-0.04769375833342051,-0.000814155816034076,-0.04025982778059399,-0.015356771516814305,319.6040325560888,-15.632790352034657,3650.5079846972294,10.967387495862223
533.3790132685136,0.015421493721468924,-4.8059366360482026e-05,0.015416866974446719,0.029192241953338808,-0.048191653208391735,-0.000793600754570288,-0.039357574140666894,-0.013274316228796391,337.3604236523077,-16.494224724171982,3650.757587365469,11.097462386623716
533.3970543990799,0.014684322528260858,0.0003628295435650137,0.015378786712369356,0.027907341475039465,-0.048619361528733564,-0.0007637717306299001,-0.03805609225694502,-0.011190402030924262,355.1175119066432,-17.355758700915928,3650.9975756295967,11.205104929670847
533.416824787631,0.014018192546572956,0.0007033973879710662,0.01534407504519907,0.02667070970378436,-0.0489772463972901,-0.0007235472903601925,-0.03641659578416646,-0.009139930985954106,372.8753583531906,-18.21743332502148,3651.227516549605,11.289054211994491
533.4380396505849,0.013428461444485878,0.0009759640108731142,0.015313008707239471,0.025492515499967162,-0.04926677207864114,-0.0006769149151795746,-0.034497578676071734,-0.0071532841205138465,390.6340129342936,-19.079274023071672,3651.4470711436866,11.348406252789626
533.4604074367642,0.012918684538293207,0.0011837327248518227,0.015285743035665393,0.024381007121585203,-0.04949038284876258,-0.0006279078084069394,-0.03235610377136838,-0.005256639594209271,408.3935149494682,-19.94129223561024,3651.655984128642,11.382597089340903
533.4836320562924,0.01249086684645222,0.0013307376060860071,0.015261898318173211,0.023342825301187507,-0.049651440571921224,-0.0005745399211828698,-0.030049408336756574,-0.0034723118056537695,426.15389410906516,-20.803486559883545,3651.8540749698077,11.391371637254387
533.5074169850931,0.012145439947660945,0.001421549259623095,0.015241288420107394,0.022382739372986127,-0.04975394636309337,-0.0005168227582907643,-0.027630109002877323,-0.0018183560226489896,443.91516946695003,-21.665844492628604,3652.0412420166654,11.374800484812825
533.5314681456483,0.0118814213536451,0.0014611303494634943,0.015223891084312633,0.021503739519939433,-0.04980239889453916,-0.00045728045819297435,-0.025145264935077252,-0.00030857709731807285,461.67734914470054,-22.52834369320107,3652.217459290655,11.333281492319665
533.5554965270369,0.011696649914139675,0.0014547441890871429,0.015209609273549852,0.020707298143123574,-0.049801694818121967,-0.0003980222560300551,-0.022637187875764284,0.0010471123879013616,479.44043090964993,-23.390953408846084,3652.3827677573963,11.267518062814691
533.5792166130249,0.011587889595717785,0.0014080239942706033,0.015198184521020867,0.0199935944133971,-0.04975718212608236,-0.000338694599682392,-0.020145824465737896,0.0022421929319513595,497.20440383406583,-24.253634643999316,3652.537268749274,11.17847931058939
533.6023518269284,0.011550998373757546,0.0013267107946375375,0.015189496271865013,0.019361539046145834,-0.049674402827648165,-0.0002805171712186537,-0.017706102969393338,0.0032734971434146736,514.9692478639793,-25.116342387489308,3652.681119858647,11.06739575835732
533.6246413315907,0.011581307821097038,0.0012163818702781446,0.015183351871175609,0.01880908481241394,-0.04955881770551798,-0.00022427786742732668,-0.015347098877332438,0.0041408650465513,532.734933809955,-25.979028579247462,3652.814522892631,10.93574188085764
533.645840044154,0.011673624098804772,0.0010824501937492334,0.015179485746404807,0.018333227480346867,-0.04941580573802227,-0.00017032372662697327,-0.013092035283300399,0.004847142943735622,550.501423348021,-26.841642117196354,3652.9377238395077,10.78523604280753
533.665721475974,0.011822437729697606,0.000930130202787911,0.015177620746703433,0.01793030879226287,-0.04925061025583217,-0.00011787289636812703,-0.010960007210305179,0.005397464601584548,568.2686706903474,-27.704130202131243,3653.0510013265716,10.617785209870203
