vt,alpha,beta,phi,theta,psi,P,Q,R,pos_n,pos_e,alt,pow
563.0708331813025,0.03585491547240473,0.011553479900220003,0.007072447626027757,0.04708964120742895,0.05797623066909833,0.0,0.0,0.0,0.0,0.0,3633.2524529869843,7.585004026618709
563.0235903565737,0.03511328108798285,0.011364986911780138,0.007056400101284706,0.04701190632969541,0.05806017183466245,-0.0010325567550686491,-0.0049534097818939825,0.004968987043071362,18.72204893977361,1.298138363992237,3633.4680724613736,7.6586695524420945
562.977400615197,0.03422474002609173,0.01102854241562181,0.00702722749311589,0.0467405639348245,0.058298895084175024,-0.0013103666453751581,-0.011390500498972823,0.009352061008985614,37.442522222495136,2.5943880643624464,3633.6957691116004,7.779726854151429
562.9331454633958,0.03317261345630355,0.010565608866282123,0.00700228989624552,0.04624016582614498,0.05867215790000527,-0.0012123258979947146,-0.018512182584172546,0.013125370663505213,56.16146385224781,3.888915174779294,3633.9345000502794,7.94502296246904
562.89162994157,0.03195928912364066,0.009997573904450385,0.006987663179344486,0.0454995397291642,0.05915929336276322,-0.0009521978021630501,-0.025729496598864816,0.016282003773885896,74.87895114217525,5.181899541692705,3634.1829019459483,8.150610052325137
562.8535304463207,0.030597215254395845,0.009345267154488612,0.00698708400829725,0.04452179171513251,0.059739935709534724,-0.000651781781167948,-0.032598399316797325,0.01882931859625274,93.59509044768289,6.473529963130119,3634.4394271499377,8.39187898239022
562.819399584716,0.029109645567214154,0.008628858801417612,0.006998910620730493,0.043324801003278644,0.06039406950387596,-0.0003653628074398685,-0.038821378237929256,0.020785989986749052,112.31001282481166,7.764001218922366,3634.7023589801083,8.663709155284767
562.7896502532916,0.02752402328370542,0.007867443077599828,0.007021099142180394,0.041933704296029994,0.06110258875209057,-0.00011552209733617555,-0.04419727733136121,0.022179987940398153,131.02386765705862,9.05350884236286,3634.96992202958,8.96064794944207
562.7645650561592,0.025870254299781584,0.007078856696285391,0.007051465095317241,0.04037874505168005,0.06184750188061014,9.094851033866405e-05,-0.048605864136799626,0.023046805802847445,149.73681797947864,10.342246063271089,3635.2403240922263,9.27704505870792
562.7443157648892,0.024179734270165662,0.006279568899493353,0.007087627785457159,0.038693928740210624,0.06261206138751448,0.0002601694802701311,-0.051996684123759365,0.0234281423749357,168.4490353950064,11.630401272246818,3635.5117851385785,9.607189550156638
562.7289692838019,0.022481932157561037,0.005484374957771386,0.007127617530097543,0.03691289985309178,0.06338109442957801,0.0003961123999407869,-0.05436013291213007,0.02336952762180841,187.16069478615466,12.918153473982525,3635.782610201997,9.945450173561099
562.7185109679469,0.020805196017428737,0.004706456889995138,0.0071698691525086235,0.035069682587379976,0.06414095572453114,0.0005044655671726029,-0.05572994474694956,0.02291998976403798,205.87197176184148,14.205671951579447,3636.0511814535407,10.286337416525996
