vt,alpha,beta,phi,theta,psi,P,Q,R,pos_n,pos_e,alt,pow
569.5238897740588,0.0382354445582348,-0.0009657519310507914,-0.017895340348520406,0.04379733290562529,0.07737742023332744,0.0,0.0,0.0,0.0,0.0,3523.0205312350654,7.59827024027162
569.4772928765826,0.03729299646479727,-0.000981892990932143,-0.01789350027371063,0.04367981957196471,0.0773721466905083,0.0001067264903716949,-0.007184483667936923,-0.0004363755988280487,18.92665274769108,1.461698110128646,3523.133830056131,7.671177623409906
569.4320189409602,0.03617325639835785,-0.000984468370226076,-0.017890016397443337,0.043312071126580566,0.07735740435299662,0.00013557509913221153,-0.014867489359347053,-0.0008350936620896078,37.85173667635432,2.9225531525184887,3523.2621093552652,7.79067323931003
569.3889405321423,0.034882625499142124,-0.0009749764816727077,-0.017886723863583393,0.04268734878238347,0.07733464117277883,0.00012709776638709938,-0.02247536801143396,-0.0011920694885589078,56.775308880256176,4.382587532389254,3523.403856107764,7.953339450036478
569.3488135470782,0.03344148680765055,-0.0009549691434492651,-0.017883984397831298,0.04181766871188231,0.07730509856185333,0.00010145189547806422,-0.029614368789102737,-0.001504792844142266,75.69745813626602,5.8418285564063765,3523.5573213466805,8.155007038239608
569.3122318343388,0.03187349072814626,-0.0009260028664383943,-0.01788242304468045,0.04072168426022064,0.07726992357476681,7.165876464309098e-05,-0.03598883737268879,-0.0017721416079382213,94.61829936203326,7.300305493997801,3523.7206909405795,8.390937196396278
569.2796560826453,0.03020822689758287,-0.0008896285062257658,-0.01788213750387095,0.039427345730403796,0.0772301297393877,4.471134083792514e-05,-0.04141731837702496,-0.0019940227939196486,113.53796919336438,8.758049729020676,3523.892070117177,8.655964199923003
569.2514293819532,0.02847959713236954,-0.0008473740607303989,-0.017882721443259576,0.03796979927167835,0.07718661175703695,2.0398755343350588e-05,-0.04581572849721914,-0.00217131382627086,132.45662008361774,10.215093894647865,3524.069522398457,8.944665559222939
569.2277670580596,0.026719034249577712,-0.0008006934319024067,-0.01788407130253596,0.036383497616195554,0.07714021040863385,-4.861989379007369e-08,-0.049142751651632455,-0.002305618027453085,151.37441430583513,11.67146980001792,3524.251193842246,9.251526503850545
569.2087798035251,0.024956436349262433,-0.0007509584043105847,-0.0178860536982766,0.03470299432899408,0.07709169671254502,-1.6320529915035947e-05,-0.05140275291560653,-0.0023991758428606514,170.2915205127951,13.12720834304386,3524.4353124064814,9.571033251715447
