vt,alpha,beta,phi,theta,psi,P,Q,R,pos_n,pos_e,alt,pow
532.2507669999551,0.039590812293569824,0.01247716845841765,-0.034374558970887606,0.016437029254280956,0.07842185882315202,0.0,0.0,0.0,0.0,0.0,3591.6071355020413,7.211094515973953
532.2481444214469,0.038933390581787165,0.012205361439588117,-0.034395858796473805,0.016340081110166188,0.0785066411593299,-0.0011784351696877003,-0.005433315526198182,0.004795176763208585,17.661929975319527,1.6321720386144105,3591.209451112575,7.273240829832348
532.2471238816547,0.038220833445720394,0.011790769440415922,-0.034438529433536515,0.01611832451935668,0.07874667184750261,-0.0015184875763161205,-0.007939256145406174,0.009044634974736634,35.324332085986,3.2607687451345235,3590.8208479883024,7.335255682973515
532.2474133390538,0.03751812785397231,0.011253654371633216,-0.034482031354787994,0.015856325916022165,0.07912040346424046,-0.001423975350111288,-0.008248002369364358,0.012723787946512403,52.987205997785416,4.885994954955378,3590.4401861157776,7.3956034268103386
532.2487604810885,0.036870227282010545,0.010614233409552126,-0.034517937929765506,0.015615539371628465,0.07960642435893724,-0.001150661242856667,-0.006954534718067904,0.015822641141464533,70.65055156797159,6.508057167604959,3590.066663496033,7.45306845781702
532.2509470190166,0.03630849178487574,0.009892235142928137,-0.03454188548021078,0.015441195771962351,0.08018391255555986,-0.0008311277555484769,-0.0045529618000003085,0.01834431821547734,88.3143665763894,8.127160113194645,3589.6997422722357,7.5067523602107515
532.2537743598043,0.03585062211239265,0.009106871877798859,-0.034554333776114936,0.015362368932211063,0.08083276827865972,-0.0005355564137956102,-0.0014359604996881607,0.02030255126890395,105.97864854276716,9.743505515840232,3589.3391343239878,7.555991664488389
532.2570570477093,0.035504684871771275,0.008276497768848607,-0.03455753738876046,0.01539633756150185,0.08153390070595726,-0.0002836170404381859,0.002083133830304518,0.021720172789660347,123.64339359919745,11.357289436692257,3588.9847460637343,7.60034020846368
532.2606231833514,0.03527258007896097,0.007418305392538971,-0.03455226721736696,0.015552348181045245,0.08226953142571258,-8.872895708561139e-05,0.005751276740061833,0.022626754924183264,141.30859502397004,12.968699429839594,3588.636629154834,7.639577912478961
532.2643066269641,0.03514940667403594,0.006548340364254254,-0.034540785163446774,0.015831049269807176,0.08302313291692875,6.138046765695573e-05,0.009378393121475474,0.02305834219473298,158.9742445165121,14.577914051034139,3588.294974594483,7.673656846892828
532.2679496220437,0.03512659364781239,0.005681232076013687,-0.034524649675587805,0.016227927573237513,0.08377967156714852,0.0001782158628301532,0.012819578655131034,0.0230552434821125,176.64033088820295,16.18510040881317,3587.9600636076652,7.702703959582688
532.2714051321888,0.03519328542034087,0.004830062515772399,-0.034504876558171,0.016734881969241684,0.08452570214653106,0.00026837662581171025,0.015966773610928006,0.022660742225450618,194.30683974515188,17.790412660653683,3587.6322390679834,7.727009016162314
532.274535154328,0.035335970785061156,0.004006439112033199,-0.034482362688129035,0.017339900094619724,0.08524929874329132,0.0003405956298785567,0.01874977904524811,0.021920946590038366,211.97375389433674,19.393992452939294,3587.3119047330442,7.747003000559806
532.277216855636,0.03554071598292962,0.0032203241926788933,-0.03445776920995943,0.018029606566513607,0.0859401778075614,0.0003993654858887455,0.02112247329096581,0.020882734431577725,229.6410529558556,20.99596690531454,3586.9994802730375,7.763238252522078
532.2793460479353,0.03579439277850352,0.002479951316412649,-0.03443168141635521,0.018790716177050557,0.08658975315878195,0.00044826832028152877,0.023054688370009072,0.019592454905355577,247.3087136335941,22.596447494520625,3586.6953717705674,7.776361042010142
532.2808363220877,0.03608320253220579,0.0017920356397999667,-0.03440456614865554,0.01960844820260331,0.0871909705578984,0.0004893476752192768,0.02453973157939273,0.018096619766891222,264.97670998812157,24.19553188646416,3586.399996083857,7.787108780993442
532.2816180570409,0.0363918956273176,0.0011619650113224305,-0.0343768939989972,0.0204656708254866,0.08773813397050743,0.0005175885876444118,0.02559795797309254,0.016442413387479853,282.6450134180637,25.793305610424547,3586.1137989217564,7.796315254622963
532.2816452991359,0.03670754158819309,0.000593593910575349,-0.03434915531666636,0.021347385250253027,0.08822703949766207,0.0005318849742485057,0.026251314559689175,0.014673731016523136,300.31359436678207,27.389839174784505,3585.837164620592,7.804809378392599
532.2808960540207,0.0370196803214628,8.923463660795612e-05,-0.03432185862075315,0.022240906604523235,0.08865498146164802,0.0005355702680562977,0.02652231373846413,0.012831013868510384,317.98242239746054,28.98518794448491,3585.5704124007752,7.813410847352219
532.2793722866504,0.037320322116033755,-0.000350342692076584,-0.03429553060015168,0.023135863938985906,0.0890207524059836,0.000536417418425695,0.026434033299399737,0.01095124912301856,335.65146619310474,30.579392141024783,3585.313796366805,7.82293013610766
532.2770965857944,0.037601783811991404,-0.0007254360380462704,-0.034270390694749846,0.024021927176803716,0.08932424976644193,0.0005342065660565452,0.02601958566128011,0.009068671833848836,353.32069461762416,32.17248078216128,3585.067543506536,7.834151876205452
532.2741092485592,0.0378552620698376,-0.0010370086483269267,-0.03424671938308033,0.024887331693409405,0.08956610527734402,0.0005220469634779196,0.02532747927978567,0.007215560675695997,370.9900777738468,33.76447521029783,3584.8318805397566,7.847814787287834
532.2704691272307,0.0380748752898627,-0.0012871898373234723,-0.034225067194476134,0.02572336559541148,0.08974806862771355,0.0005040151990760436,0.024399137789058587,0.005419933617268915,388.65958710292097,35.35538458003801,3584.60695556921,7.86457799433004
532.2662495752209,0.038256235232380705,-0.001478848064797189,-0.034205602176085946,0.02652295642661768,0.08987265753822944,0.0004801777422819378,0.023273617403180045,0.003705449792283503,406.32919676236315,36.94520917739104,3584.3928593186993,7.884988018460289
532.2615373809457,0.03839632415501278,-0.001615546086326772,-0.03418824924842409,0.027280536929655215,0.08994311037409752,0.0004481177563731903,0.02198806748407394,0.0020916178140074,423.99888364995775,38.533940882599666,3584.1896284752274,7.909480926207471
532.2564287490787,0.03849297248516451,-0.0017014017555271157,-0.03417334741487575,0.02799143296936697,0.08996322946436856,0.0004113174047324663,0.02058039891640312,0.0005949391922127857,441.66862725252156,40.121564852157235,3583.997261805579,7.938402516778642
532.2510278627238,0.03854513757204468,-0.0017410109431698333,-0.03416101875016926,0.028652253637269087,0.08993732491145082,0.0003720821973902763,0.01908625936404651,-0.0007717768552554312,459.338410254864,41.7080599581917,3583.81571146167,7.971986867474966
532.2454406911667,0.03855268976970244,-0.0017391539802992563,-0.03415126356417846,0.02926076873993932,0.08986992897169621,0.0003314329127712645,0.017537387307621343,-0.0019993719498956055,477.0082193568887,43.29340129112896,3583.644886685669,8.010336596853602
532.239773932587,0.038516348645052136,-0.001700747327346631,-0.03414401523006718,0.029815849565021427,0.08976574730032859,0.000289709323666534,0.015961591283878498,-0.0030822378234150447,494.6780453243382,44.877560615491824,3583.4846555194463,8.053422651589859
532.2341298025223,0.03843733919976389,-0.0016306377367592269,-0.03413931225326173,0.030317099283427587,0.0896294484262172,0.0002493889572739547,0.014383469208414578,-0.004017471276334814,512.3478827722363,46.46050856495209,3583.334856506068,8.101101754859473
532.2286170748695,0.03831787575603176,-0.001534184861889778,-0.0341368637328101,0.030765181125202726,0.08946624040717299,0.00020985165542056298,0.012827029887667206,-0.004805230733103561,530.0177290288563,48.042209586321036,3583.195289001528,8.153151937394183
532.2233372065324,0.03816056314939499,-0.0014165674988311345,-0.03413635961612856,0.031161375385356578,0.08928118339227446,0.0001702122434213168,0.01131282706117077,-0.0054479410877273805,547.6875848284469,49.622628246394264,3583.065728211116,8.209259187919013
532.2183804454943,0.037968211509744325,-0.0012825938277794208,-0.03413758265981128,0.03150742905053146,0.08907900073570318,0.00013063294679465545,0.009857374774803921,-0.005950019753141392,565.3574544926067,51.201730980165195,3582.9459300428953,8.269014560290408
532.2138258308182,0.03774383626132202,-0.0011367014130340366,-0.03414040842963036,0.03180555579900226,0.08886407899674366,9.232339126249956e-05,0.008473147380789572,-0.0063178766612097354,583.0273459302834,52.77948609082505,3582.8356311077064,8.331914173496227
532.2097411926467,0.03749065812272186,-0.000982957202997657,-0.0341448053005358,0.032058436000676434,0.08864046793978346,5.754060275025121e-05,0.007168579537694904,-0.006559914262725571,600.6972706377742,54.35586374976286,3582.7345487191665,8.397359211655747
532.2061836417184,0.03721201654458372,-0.000825101081471921,-0.03415064062990275,0.032269054014335115,0.08841192076378523,2.8283228098744052e-05,0.005949430830184146,-0.006685909176883247,618.3672427281435,55.930836016448474,3582.642387130067,8.464690803879185
532.2032044584171,0.03691128920758097,-0.0006668402746566003,-0.034157350886360564,0.0324403719532777,0.08818216890623963,2.1639947684947024e-06,0.004823148748771014,-0.00670549908018599,636.0372759861478,57.504375302122824,3582.5588508083674,8.533297169022632
532.2008456188112,0.0365921254305873,-0.0005115655149562069,-0.03416491322706951,0.032575889797021695,0.08795464490515016,-2.104240733317528e-05,0.003792899763821295,-0.006630345308259637,653.707387390137,59.07645538727391,3582.4836233032684,8.602484953297916
532.1991355759945,0.036257953687102724,-0.0003621677562505067,-0.03417324119790223,0.032679021397145014,0.08773229913805695,-4.110389723469979e-05,0.002859898216044974,-0.00647212415061326,671.3775947554306,60.64705421069996,3582.416390438935,8.671560838125343
532.1980891898856,0.035911948405756566,-0.0002210393327662407,-0.034182125854482714,0.032753042905791986,0.08751760048299416,-5.763339315999894e-05,0.002023735581025775,-0.006242344976128971,689.0479164793204,62.216153973258464,3582.356842259102,8.739840601681246
532.1977077272281,0.03555702997030743,-9.00739590771239e-05,-0.03419123576218625,0.032801092775673335,0.08731253631849002,-7.008881252847901e-05,0.0012823804692211538,-0.005952350233061916,706.7183715410713,63.78374113786609,3582.3046730270717,8.80664911889799
532.1979795113447,0.03519588158440524,2.930707688984907e-05,-0.03420014092725893,0.03282618186970043,0.08711863709664144,-7.834619370634287e-05,0.000632282331145369,-0.005613324840417924,724.3889793830855,65.3498062026468,3582.2595810263,8.871323712248673
532.1988892411066,0.034831220219147876,0.0001357859438141807,-0.034208760385229235,0.032831384870581466,0.0869373203173911,-8.65502067329648e-05,6.958727072226163e-05,-0.005236501468726995,742.0597585260873,66.914340436502,3582.221263700726,8.933252169780465
532.2004120028753,0.03446558666178444,0.00022842061235492072,-0.03421716962610841,0.03281969358359572,0.0867696296575875,-9.239881544094004e-05,-0.0004108512840152302,-0.004832764541800317,759.730727463661,68.47733838241993,3582.189421569277,8.99184594878096
532.2025133819933,0.03410120491533788,0.0003066543549531826,-0.034225331458218454,0.03279382581492092,0.08661622658230657,-9.407258531438952e-05,-0.0008147014140358301,-0.004412111964421874,777.4019034956336,70.03879829634566,3582.1637662522626,9.046574363443648
532.2051509830264,0.03374000901159375,0.0003702547508985585,-0.03423312306657373,0.03275623130184663,0.08647744781867295,-9.247328901408867e-05,-0.0011478318969005965,-0.003983633357434721,795.0733023403698,71.59872165000868,3582.144020751483,9.096975706902715
532.2082744448097,0.03338364337690162,0.0004193131631872345,-0.034240337429634934,0.032709092019410996,0.08635330581862578,-9.119265037414685e-05,-0.0014163114133658116,-0.0035555097802737,812.7449381336979,73.15711312627045,3582.129919441772,9.142657261182821
532.2118287837162,0.03303356372189285,0.0004541321050619587,-0.03424697923043937,0.03265441933321288,0.08624359002804086,-8.96170226671161e-05,-0.0016263767299180732,-0.0031350684313342344,830.4168233765494,74.71397955089417,3582.1212049673063,9.183291814952456
532.2157545963618,0.03269106151604849,0.0004752348571112524,-0.03425308086161425,0.03259409370112789,0.08614786588417538,-8.601136212375493e-05,-0.0017846705577257542,-0.002729041840492216,848.0889692372056,76.26932984954443,3582.1176265905906,9.218607321611714
532.2199886692673,0.032357181585090364,0.00048334704877882675,-0.03425856221736588,0.03252974372806715,0.08606549229028851,-8.146876904673924e-05,-0.0018976583809766593,-0.002343212053245158,865.761384792316,77.82317511569951,3582.118945419889,9.248407938457232
532.2244660479505,0.03203275260181187,0.00047932364304101993,-0.034263408404188594,0.03246276032027043,0.08599568570668992,-7.624097233721126e-05,-0.001971393931844155,-0.001982283791951274,883.434076717013,79.37552801634429,3582.1249344210146,9.272580203383422
532.2291200369256,0.03171838708607795,0.0004641489364067972,-0.03426766974086474,0.032394296685306155,0.08593752015073979,-6.97383294947797e-05,-0.00201151919048717,-0.0016498844558294748,901.1070492849119,80.92640279197033,3582.1353784173307,9.291093034882447
532.2338837537206,0.0314145216264083,0.000438890587205829,-0.034271399642024865,0.03232530907063985,0.08588997576523041,-6.152192723905551e-05,-0.0020232801956076257,-0.0013487397104494587,918.7803044865647,82.47581475500596,3582.1500727394873,9.303991080770869
532.2386907304788,0.031121474649298927,0.0004047007491423329,-0.03427454729298053,0.032256639839818906,0.08585194578478801,-5.289738322629973e-05,-0.002011938768208113,-0.001081069837810218,936.4538426462628,84.02378007484013,3582.1688199180785,9.311373409202844
532.2434738608503,0.03083938556471639,0.0003628453325564214,-0.034277130976497885,0.032188940745136084,0.08582219904997218,-4.414258704694191e-05,-0.0019825312092803245,-0.0008482276379819697,954.1276621229513,85.57031622465655,3582.191432672959,9.313404032005867
532.2481700546277,0.030568285894172674,0.0003145511306700592,-0.03427918367997734,0.03212271860404302,0.08579953193149421,-3.546450450591974e-05,-0.0019394901185372474,-0.0006508500570676168,971.8017591218621,87.11544055115785,3582.217733049717,9.310309190660009
532.2527203517196,0.030308101544627767,0.0002610022136612203,-0.03428075021348921,0.03205833723214234,0.0857827720086623,-2.7046613367812045e-05,-0.001886639539540349,-0.0004888659007035198,989.4761276952896,88.65917023858589,3582.2475523645066,9.302377122037797
532.2570699221498,0.03005865280848967,0.00020333992866388827,-0.03428188720977371,0.03199601744318761,0.08577077806938145,-1.904890335683884e-05,-0.0018271949596995775,-0.00036149583405949777,1007.15075974259,90.2015223087218,3582.280731204044,9.289958058404201
532.2611683046362,0.029819666878621604,0.00014265996234113457,-0.03428267238608297,0.031935853732060024,0.08576244396615001,-1.1432796939283244e-05,-0.0017638320799139263,-0.0002673328346484246,1024.8256451987693,91.74251354422532,3582.3171187577695,9.273457656825066
532.2649699014037,0.029590850940348537,8.003246310674853e-05,-0.034283190830728026,0.031877924477306314,0.08575668761890434,-3.6325603999376907e-06,-0.001699303684472323,-0.00020489821395408575,1042.500773418016,93.28216032891744,3582.3565682707163,9.253290619600458
532.2684323675963,0.029371805894619872,1.65192310615144e-05,-0.03428341126818928,0.03182217421921731,0.08575242900176486,3.384269725137838e-06,-0.0016359366405525157,-0.00017210280864704327,1060.17613198754,94.82047915874915,3582.3989418317797,9.229921563764497
532.2715201098952,0.029162107537014263,-4.692779992006196e-05,-0.034283335511227295,0.03176849208873787,0.08574869098467088,8.944389177642327e-06,-0.001575591437930519,-0.00016659947081957573,1077.851707453778,96.35748551309683,3582.4441075938225,9.203835399743637
532.2742047621424,0.02896132371921663,-0.00010947682656138721,-0.03428301943783742,0.03171673247037887,0.08574461031347096,1.2982235864342785e-05,-0.001519719957117768,-0.00018588005126434995,1095.5274855402276,97.89319370174479,3582.4919389722177,9.17552942222288
532.2764651853421,0.02876901434901817,-0.0001704161761837805,-0.034282572991249816,0.03166671500221728,0.08573943760992292,1.603998985707434e-05,-0.0014693654693611184,-0.00022727539947441956,1113.2034511474478,99.42761686488524,3582.54231464485,9.145513310145784
532.2782874147761,0.028584731956639176,-0.0002291524783459196,-0.03428215313971656,0.031618225824784976,0.08573253589785264,1.922694791422094e-05,-0.0014251740101763539,-0.0002879646718016058,1130.8795883933299,100.96076698588355,3582.5951184885885,9.114307911611993
532.2796624878274,0.028408023904955438,-0.00028513933175924205,-0.03428174834562785,0.03157104003192457,0.08572331922303589,2.252709567047422e-05,-0.0013877401631943237,-0.0003651801258959526,1148.5558816154144,102.49265546393742,3582.650238286951,9.0824162631127
532.2805865784942,0.02823841042280564,-0.00033789395633652605,-0.03428134106312228,0.03152488678334018,0.08571126159068755,2.506517769065391e-05,-0.0013574076677554403,-0.00045598274147760356,1166.2323145536277,104.02329306542696,3582.7075673739396,9.050349617502926
532.2810623828694,0.028075431396384264,-0.0003870448044873151,-0.03428097040097019,0.03147949641637469,0.0856959457922074,2.6480178853192433e-05,-0.001334259622971391,-0.0005575025269495819,1183.9088711012043,105.5526893663854,3582.7670026982714,9.018601268765417
532.2810988676615,0.027918658667739387,-0.0004323221315795429,-0.03428067363354751,0.031434619124285926,0.08567705749067313,2.6764921598102235e-05,-0.0013182218047832447,-0.0006670605317484512,1201.5855357842377,107.0808527836741,3582.8284439437725,8.98763152281757
532.2807112701945,0.027767696034772697,-0.00047355799593953364,-0.03428048620083578,0.03139002495624667,0.08565438522084018,2.626606592697579e-05,-0.0013090626659614513,-0.0007821688463443147,1219.2622937616795,108.60779057498254,3582.891793529377,8.95786769751142
532.2799210984083,0.027622179251239484,-0.0005106862588520017,-0.034280441708422135,0.031345503817344626,0.08562782038914195,2.5684109402985603e-05,-0.0013063933361058425,-0.0009005306022408176,1236.9391308253407,110.1335088388283,3582.9569566091272,8.929704122633655
532.2787535328257,0.027481766766944603,-0.0005436892078786058,-0.03428053647351339,0.031300864010417886,0.08559730729596284,2.4133849549514972e-05,-0.0013098026611859047,-0.0010201238135616837,1254.6160340018341,111.65801299030373,3583.0238407327965,8.903487890649732
532.2772372782409,0.027346111560883107,-0.0005725941364613101,-0.03428078588299983,0.03125589658324666,0.08556283340389989,2.1395064309529925e-05,-0.0013187674012202024,-0.0011388697586504346,1272.292990591322,113.18130794800764,3583.0923576228997,8.879549370251288
532.2754056297811,0.02721489136488127,-0.0005975101549568443,-0.034281234119139706,0.03121040540918027,0.08552446729089119,1.8890744696974487e-05,-0.0013326269889993106,-0.001254777601491479,1289.9699885023497,114.70339772056259,3583.1624218892116,8.858190044490174
532.2732942717477,0.02708781886849908,-0.0006185880678851411,-0.03428190301129817,0.03116422767176473,0.08548232442673355,1.7315942669529546e-05,-0.0013507405805310427,-0.0013661875374925251,1307.64701728857,116.2242856834774,3583.23394966573,8.839653964303002
532.270941277616,0.02696464171903032,-0.0006360203739206734,-0.03428279203593899,0.031117233864744492,0.08543656717307477,1.663777071557389e-05,-0.0013724870550675917,-0.0014717707935154277,1325.3240681487423,117.74397457914739,3583.3068586106765,8.824127748507157
