vt,alpha,beta,phi,theta,psi,P,Q,R,pos_n,pos_e,alt,pow
540.8559826314116,0.038176374880907124,0.011289919286630583,0.002973846683607601,0.01282753769235933,0.029415474257484076,0.0,0.0,0.0,0.0,0.0,3687.8879752176676,7.618978102570102
540.858380085927,0.03753357402898435,0.011108361201669092,0.002954669572112525,0.012747142158469489,0.029491285893645063,-0.001046077544630123,-0.004281305261477679,0.004482828507344841,18.008082800707854,0.7305055326578077,3687.435637874135,7.665025302815042
540.8619072234386,0.036862970582782414,0.010792513618406215,0.0029161367880301834,0.01257202025900684,0.0297080978518479,-0.0013493467064391296,-0.005799869733979977,0.008469967804034431,36.01657411894953,1.4592296645979084,3686.9928150571973,7.706375396703977
540.8662416758573,0.03622408705464327,0.010360837599526608,0.0028764438804113985,0.012381829410815235,0.030049179562127267,-0.0012722437186376801,-0.005291105877573131,0.011936649313492417,54.02547056973022,2.1863150160566076,3686.5584928275916,7.742162123760439
540.871108407464,0.035656374477176234,0.009831846288155281,0.002842708199667015,0.012232894740832658,0.030497053340042907,-0.001039900198938305,-0.003345192701907175,0.014871972761964915,72.03476849933347,2.9119184339974087,3686.1319978142674,7.771842951252149
540.8762729482851,0.03518654221315947,0.00922364752448018,0.0028191525131527444,0.012166068632415417,0.031034199976118535,-0.0007645728495802614,-0.0004493575162139408,0.01727754460724715,90.04446122165892,3.636205057942778,3685.712912501598,7.795194655262485
540.8815252582963,0.034827883887442124,0.008553930661669783,0.0028056332490953707,0.012206153957450382,0.03164316484611787,-0.0005087328790280997,0.0030161720965054487,0.019164875542281246,108.05454117450991,4.359346557642866,3685.301065189574,7.812222490200569
540.8866725239036,0.034584441146000885,0.00783963766219738,0.0028002478445889683,0.012366432083461864,0.03230696938896711,-0.00028933624806677216,0.006753544285398742,0.020554148952716324,126.06499871524477,5.081516935306106,3684.896472158566,7.823135660298818
540.891540208931,0.03445470076368054,0.007096659448725287,0.002802342884294875,0.01265269323342773,0.03300953851751574,-0.0001176288502501702,0.010525418468908192,0.021471988857936934,144.0758205506393,5.802888018190507,3684.499283810229,7.8283491838363615
540.8959649869109,0.034430941553161544,0.0063398440111812025,0.0028100981178775255,0.013062647040177325,0.0337356417345827,1.717223307321148e-05,0.014157957260463878,0.02195116014358181,162.08699088110515,6.523628669124983,3684.1097796300696,7.828434305347759
540.8997977897598,0.03450231020738956,0.0055827420836822034,0.002822267896168562,0.013589328621904566,0.03447123404079843,0.0001244448922620227,0.01752198595751129,0.02202848288182912,180.09849026108395,7.243900781950839,3683.7283175993934,7.824109561749946
540.9029065351264,0.03465621466051165,0.004837477211170394,0.002838043263736167,0.01422269719192958,0.03520360727146287,0.00020907833128364284,0.020523977228496183,0.02174361344442323,198.11029539824878,7.9638568094181155,3683.355304633883,7.81622170836103
540.9051746069659,0.03487777893056094,0.004114826986459387,0.002856663808301795,0.014949122458688601,0.035921300553915333,0.0002781682768683817,0.02310818402558374,0.02113896276676883,216.1223795968529,8.683640299087465,3682.9911989771026,7.805726585362268
540.9065068954725,0.035152086839615355,0.0034240552668052537,0.0028775604109867515,0.01575397430577444,0.0366143144262109,0.00033523574756084593,0.02524168584202116,0.020257719679344716,234.13471271128049,9.403382334605858,3682.636463726338,7.793655105411436
540.9068328842949,0.035465443271640126,0.0027728177228675543,0.0029002981518408554,0.016623125660272988,0.03727423289604948,0.00038223852968365487,0.026905504229556225,0.019142568743060542,252.14726166578873,10.123199266280048,3682.291536259825,7.781076892026589
540.9061069579851,0.035804419791283584,0.0021673174548851185,0.002924572093152627,0.01754198661380513,0.037894066835458116,0.0004208961157010123,0.028098977441009886,0.017835763524751424,270.1599910296543,10.843194224992224,3681.9568399228983,7.769085674697371
540.9043056443552,0.036153440988733646,0.0016126234116806554,0.002949579317415604,0.018492709735860362,0.038467868296141634,0.00044844383317464633,0.028854928268750437,0.016381310475876192,288.1728619117427,11.563462304080527,3681.6328421015123,7.75886334496128
540.9014316871483,0.03649933041547817,0.001112410920694678,0.0029746688156338944,0.0194596732603382,0.038991123159745414,0.00046422400471685934,0.029206403178018904,0.014820137066360407,306.1858354724831,12.284083009661238,3681.319942213896,7.751514589003152
540.8975144333806,0.03683168410268751,0.0006689380526348375,0.0029994072808930327,0.020429933735916575,0.03946078642698498,0.00047033127630295187,0.02918393479418305,0.013189677732090777,324.1988732294524,13.005119603317999,3681.018462192235,7.748052518434203
540.8926098333415,0.037142870561214514,0.00028304562147592974,0.003023579108359985,0.021393226026051874,0.03987528221764597,0.0004716126172712224,0.028815541902737333,0.011523873874915186,342.2119370573748,13.726619102101814,3680.7286464826766,7.74939867029202
540.8867992837852,0.03742746286937521,-4.57303653098885e-05,0.0030471671181795134,0.02234136005086272,0.04023438695178976,0.00047293178584409596,0.028129486717733243,0.009853363210945518,360.22498940620744,14.448613539732527,3680.4506726297573,7.756383779752618
540.8801794364274,0.03767732016305064,-0.00031816007096372654,0.0030698439704537435,0.02326299033220527,0.040538177678942584,0.00046357129436610167,0.02717800561854768,0.008207476682892074,378.2379952791466,15.171131337006834,3680.184744916149,7.769754764348767
540.8728659831069,0.03788671825747263,-0.0005360546268382869,0.003090981956536022,0.02414923819467491,0.04078781616887229,0.00044704821845002973,0.02600862162053321,0.006612271694770529,396.2509220750095,15.894188019486746,3679.930996930664,7.790126063415553
540.8649869286436,0.03805198058467289,-0.0007019806850713829,0.003110258907908692,0.024993477508706816,0.04098530451471327,0.0004258397333338939,0.024662665756695783,0.0050896000730477325,414.2637412589185,16.61778803843126,3679.6894922427514,7.817939662001903
540.8566807687567,0.038170809923723764,-0.0008191150869084405,0.003127671537803862,0.02579063451992779,0.04113333706813664,0.00039733883710319845,0.02317833532252041,0.0036572774157812094,432.2764286885963,17.341926326597438,3679.4602365649303,7.853464415539398
540.8480926613458,0.038241901471447445,-0.0008911271866321434,0.0031430132871089027,0.026536736251985802,0.041235151173577275,0.00036369070615265947,0.02159268932079213,0.002330050389973603,450.2889643421012,18.066590166738557,3679.243190450467,7.896820769148057
540.839373178107,0.038264961923457096,-0.000922151020994716,0.003156134593756741,0.027228940692396238,0.041294508579239164,0.000327877830453403,0.019941220371830343,0.001119537739664256,468.30133242492013,18.791759458341033,3679.0382695052745,7.947983213809581
540.8306703676591,0.038240571981162874,-0.0009165060502665959,0.003167032957374784,0.027865532860019877,0.04131543039502103,0.00029081947100084515,0.018255313612805434,3.399334597533037e-05,486.31352236382037,19.517408930959462,3678.845345874099,8.006762283714233
540.8221276680964,0.03817008006408526,-0.0008786252125362351,0.0031757331278876844,0.028445828486282774,0.04130212024088937,0.00025329372774854776,0.016562237866766052,-0.0009215328725715517,504.32552891898104,20.243508900217428,3678.664251080178,8.072806051333846
540.8138797173273,0.038055358339122866,-0.0008129110695240394,0.0031822513840239577,0.02896991418167614,0.041258810580299024,0.00021692838047703298,0.014885677066004998,-0.0017446265483788514,522.3373517910235,20.97002709181933,3678.4947849334126,8.145624139723123
540.8060597557861,0.037899065372762976,-0.0007240366399393915,0.0031867746198919896,0.029438799722787647,0.041190062052773244,0.00018160307938261587,0.013247416872822684,-0.0024355486886797426,540.348994870486,21.696926045289572,3678.336710691686,8.22460626911774
540.7987910211227,0.03770430833086397,-0.0006166114794985353,0.0031895361823839354,0.029854164458082706,0.041100424358694494,0.00014657948904039749,0.01166599309735808,-0.0029967949001657493,558.3604662395917,22.424166432980336,3678.1897646554366,8.309037142597246
540.7921798289985,0.03747432805949958,-0.0004949216431962436,0.003190713676171015,0.03021808359179865,0.040994168926378784,0.00011209326447916726,0.010156226471402224,-0.003432601789708838,576.3717781111721,23.15170979585055,3678.053665710557,8.398111208090722
