x,y,z,vx,vy,vz,theta1,theta2,u1,u2,u3,ox_1,oy_1,oz_1,ox_2,oy_2,oz_2,ox_3,oy_3,oz_3,ox_4,oy_4,oz_4,ox_5,oy_5,oz_5,ox_6,oy_6,oz_6,ox_7,oy_7,oz_7,ox_8,oy_8,oz_8
6.144290056394645,17.867023076878294,19.104325519413376,-0.00799228357196452,0.004120532303690669,-0.031665511468954695,0.02265011254564853,-0.03818005454507172,0.23381832,-0.3252339,-0.29903945,4.967984769131153,18.568098018231893,18.43404162181243,4.209628233419744,18.499296810206083,19.82998608251266,7.00300360448389,16.240771121964563,17.851584908600337,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
6.143490828037449,17.867435130108664,19.10115896826648,-0.013719555889364188,0.004423059152874166,-0.0633662224608815,0.04532435454161826,-0.07627705001764894,0.23405962,-0.32440332,-0.29939145,4.967984769131153,18.568098018231893,18.43404162181243,4.209628233419744,18.499296810206083,19.82998608251266,7.00300360448389,16.240771121964563,17.851584908600337,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
6.1421188724485125,17.867877436023953,19.09482234602039,-0.01717940400716688,0.0009158864547999406,-0.09509212237569038,0.06802855830240045,-0.11433529651065767,0.23435923,-0.32401583,-0.29964334,4.967984769131153,18.568098018231893,18.43404162181243,4.209628233419744,18.499296810206083,19.82998608251266,7.00300360448389,16.240771121964563,17.851584908600337,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
6.140400932047796,17.86796902466943,19.085313133782822,-0.018368831748891354,-0.006397110892575159,-0.12684958294990784,0.09076280131403333,-0.1523493580804944,0.23465963,-0.32357398,-0.29995894,4.967984769131153,18.568098018231893,18.43404162181243,4.209628233419744,18.499296810206083,19.82998608251266,7.00300360448389,16.240771121964563,17.851584908600337,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
6.138564048872907,17.867329313580175,19.072628175487832,-0.017284835189452542,-0.01751151439693393,-0.15864600111995047,0.113526822806196,-0.19031273186041414,0.23495741,-0.3230671,-0.30034852,4.967984769131153,18.568098018231893,18.43404162181243,4.209628233419744,18.499296810206083,19.82998608251266,7.00300360448389,16.240771121964563,17.851584908600337,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
6.136835565353962,17.86557816214048,19.056763575375836,-0.013924436480797463,-0.032422255279284676,-0.19048945033495315,0.1363200818667371,-0.22821824145118594,0.23524979,-0.32248846,-0.30081883,4.967984769131153,18.568098018231893,18.43404162181243,4.209628233419744,18.499296810206083,19.82998608251266,7.00300360448389,16.240771121964563,17.851584908600337,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
6.135443121705882,17.862335936612553,19.03771463034234,-0.00828471186608827,-0.0511235471207126,-0.22238851664399573,0.15914193774572533,-0.26605812930829226,0.23553576,-0.32183224,-0.301375,4.967984769131153,18.568098018231893,18.43404162181243,4.209628233419744,18.499296810206083,19.82998608251266,7.00300360448389,16.240771121964563,17.851584908600337,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
6.134614650519273,17.85722358190048,19.01547577867794,-0.000362801663480258,-0.07360882774785116,-0.25435262652164947,0.18199156193859828,-0.30382385706636905,0.23581344,-0.32109064,-0.30202544,4.967984769131153,18.568098018231893,18.43404162181243,7.00300360448389,16.240771121964563,17.851584908600337,4.209628233419744,18.499296810206083,19.82998608251266,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
6.1345783703529255,17.849862699125694,18.990040516025772,0.00984407095841505,-0.09987068115079739,-0.28639182633079124,0.20486828240298613,-0.34150611149967014,0.2360844,-0.3202559,-0.30277634,4.967984769131153,18.568098018231893,18.43404162181243,7.00300360448389,16.240771121964563,17.851584908600337,4.209628233419744,18.499296810206083,19.82998608251266,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
6.135562777448767,17.839875631010614,18.961401333392693,0.039285622408548805,-0.1410725819077684,-0.3161101704830428,0.2188883815747975,-0.37742465726617536,0.2363444,-0.31932336,-0.30362996,4.967984769131153,18.568098018231893,18.43404162181243,7.00300360448389,16.240771121964563,17.851584908600337,4.209628233419744,18.499296810206083,19.82998608251266,5.525340868050536,17.867479755644677,16.762499660535287,8.536329170027592,16.67966914767986,18.648131643001232,3.3204220139924345,16.833171598881982,18.0627879703562,3.8707663206364185,15.812594020348465,17.987569303253142,4.708794887263618,15.077949613394225,17.39115564845482
