x,y,z,vx,vy,vz,theta1,theta2,u1,u2,u3,ox_1,oy_1,oz_1,ox_2,oy_2,oz_2,ox_3,oy_3,oz_3,ox_4,oy_4,oz_4,ox_5,oy_5,oz_5,ox_6,oy_6,oz_6,ox_7,oy_7,oz_7,ox_8,oy_8,oz_8
13.221854414441411,13.50239411098508,17.570157859996286,-0.0037077290151074256,0.017504434472814228,-0.04067742505627567,-0.014980476260056661,-0.008932145088154021,-0.16851114,-0.15735881,-0.44467634,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,13.999021209245818,15.07241283929853,18.677721039952687,12.815841821062946,15.352327965597503,16.507879417394243,13.120323200178143,11.735981879634709,16.210401325831562,12.223735529975636,15.081570560730153,19.01994673629464,12.42649008261697,15.786064674114431,17.598627305632018,13.169068636674243,13.4756982828835,15.022283785296437
13.221483641539901,13.504144554432362,17.56609011749066,-0.008913505656220518,0.03411565443681305,-0.08129053968107092,-0.02988357675049815,-0.01804435878840674,-0.16773738,-0.1591595,-0.44403324,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,13.999021209245818,15.07241283929853,18.677721039952687,12.815841821062946,15.352327965597503,16.507879417394243,13.120323200178143,11.735981879634709,16.210401325831562,12.223735529975636,15.081570560730153,19.01994673629464,12.42649008261697,15.786064674114431,17.598627305632018,13.169068636674243,13.4756982828835,15.022283785296437
13.22059229097428,13.507556119876043,17.55796106352255,-0.015609592346377758,0.04981565303078661,-0.12188745078318398,-0.04470330226382782,-0.027302356509083345,-0.16690363,-0.16061734,-0.4438712,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,13.999021209245818,15.07241283929853,18.677721039952687,12.815841821062946,15.352327965597503,16.507879417394243,13.120323200178143,11.735981879634709,16.210401325831562,12.223735529975636,15.081570560730153,19.01994673629464,12.42649008261697,15.786064674114431,17.598627305632018,13.169068636674243,13.4756982828835,15.022283785296437
13.219031331739641,13.51253768517912,17.545772318444232,-0.023787651587867966,0.0645898518526925,-0.16246974682639814,-0.059430758296929065,-0.036709419485878726,-0.16598094,-0.16210799,-0.44372505,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,13.999021209245818,15.07241283929853,18.677721039952687,12.815841821062946,15.352327965597503,16.507879417394243,13.120323200178143,11.735981879634709,16.210401325831562,12.223735529975636,15.081570560730153,19.01994673629464,12.42649008261697,15.786064674114431,17.598627305632018,13.169068636674243,13.4756982828835,15.022283785296437
13.216652566580855,13.51899667036439,17.52952534376159,-0.033438456432668295,0.07842334437691886,-0.20303870931057602,-0.07405639916594112,-0.04626860692718598,-0.16496278,-0.16362923,-0.4435917,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,13.999021209245818,15.07241283929853,18.677721039952687,12.815841821062946,15.352327965597503,16.507879417394243,13.120323200178143,11.735981879634709,16.210401325831562,12.223735529975636,15.081570560730153,19.01994673629464,12.42649008261697,15.786064674114431,17.598627305632018,13.169068636674243,13.4756982828835,15.022283785296437
13.213308720937588,13.526839004802081,17.509221472830532,-0.04641194894283392,0.07981882280275863,-0.2580647878744435,-0.09619295533321676,-0.06349729058873263,-0.16384706,-0.16518201,-0.443473,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,13.999021209245818,15.07241283929853,18.677721039952687,12.815841821062946,15.352327965597503,16.507879417394243,13.120323200178143,11.735981879634709,16.210401325831562,12.223735529975636,15.081570560730153,19.01994673629464,12.42649008261697,15.786064674114431,17.598627305632018,13.169068636674243,13.4756982828835,15.022283785296437
13.208667526043305,13.534820887082358,17.483414994043088,-0.04361818227293671,0.06558914523842717,-0.3005737156804943,-0.10719310162576338,-0.08382796339511382,-0.16267288,-0.16644667,-0.44327208,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,12.815841821062946,15.352327965597503,16.507879417394243,13.999021209245818,15.07241283929853,18.677721039952687,13.120323200178143,11.735981879634709,16.210401325831562,12.42649008261697,15.786064674114431,17.598627305632018,12.223735529975636,15.081570560730153,19.01994673629464,13.169068636674243,13.4756982828835,15.022283785296437
13.204305707816012,13.541379801606201,17.45335762247504,-0.041924430232294176,0.049326400393457585,-0.3432495364919162,-0.11820883751315102,-0.10391209350931056,-0.16282877,-0.16398124,-0.444941,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,12.815841821062946,15.352327965597503,16.507879417394243,13.999021209245818,15.07241283929853,18.677721039952687,13.120323200178143,11.735981879634709,16.210401325831562,12.42649008261697,15.786064674114431,17.598627305632018,12.223735529975636,15.081570560730153,19.01994673629464,13.169068636674243,13.4756982828835,15.022283785296437
13.200113264792781,13.546312441645547,17.419032668825846,-0.0413322517803904,0.031055242537068328,-0.3859741377446223,-0.12927396329931568,-0.12384638946747092,-0.16332267,-0.1624829,-0.44542882,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,12.815841821062946,15.352327965597503,16.507879417394243,13.999021209245818,15.07241283929853,18.677721039952687,13.120323200178143,11.735981879634709,16.210401325831562,12.42649008261697,15.786064674114431,17.598627305632018,13.169068636674243,13.4756982828835,15.022283785296437,12.223735529975636,15.081570560730153,19.01994673629464
13.195980039614742,13.549417965899254,17.380435255051385,-0.041846585907103086,0.010790655084863036,-0.4287543799332262,-0.1403881168860403,-0.14361302948080706,-0.16381295,-0.16080634,-0.44598523,14.387462354378304,12.364583393743985,17.52449126304676,11.717488756256511,13.111030330409505,18.32572590153414,12.815841821062946,15.352327965597503,16.507879417394243,13.999021209245818,15.07241283929853,18.677721039952687,13.120323200178143,11.735981879634709,16.210401325831562,13.169068636674243,13.4756982828835,15.022283785296437,12.42649008261697,15.786064674114431,17.598627305632018,12.223735529975636,15.081570560730153,19.01994673629464
